purchase_date,total_sales_forecast,total_sales_lower_bound,total_sales_upper_bound,trend_component,weekly,sum_seasonal_components
2019-07-10,22271.14306515535,10807.258287978908,33846.84570744127,20520.139553589906,1751.0035115654425,1751.0035115654425
2019-07-11,21431.188971194766,9845.046107603357,32612.02144452005,20496.852962277015,934.3360089177505,934.3360089177505
2019-07-12,20757.430365373453,8839.55624470659,31332.780106888487,20473.566370964123,283.86399440933167,283.86399440933167
2019-07-13,15672.325742841917,3989.0864243075985,27074.544479695338,20450.279779651228,-4777.954036809311,-4777.954036809311
2019-07-14,16507.812635135022,4880.718431311971,28289.373675505885,20426.993188338336,-3919.1805532033122,-3919.1805532033122
2019-07-15,23549.496491592952,12540.525602304384,35179.24687017493,20403.70659702544,3145.7898945675097,3145.7898945675097
2019-07-16,22962.561186271334,11704.617321769592,34194.36920566143,20380.42000571255,2582.141180558787,2582.141180558787
2019-07-17,22108.136925965475,10631.613878455006,33369.917033680555,20357.133414399657,1751.0035115658184,1751.0035115658184
2019-07-18,21268.182832007977,9667.122665653376,32579.11978427644,20333.846823086762,934.3360089212135,934.3360089212135
2019-07-19,20594.424226173633,9096.181789924798,31845.929692468333,20310.56023177387,283.8639943997607,283.8639943997607
2019-07-20,15509.319603650665,3527.7229616187815,25808.545908841097,20287.27364046098,-4777.9540368103135,-4777.9540368103135
2019-07-21,16344.80649594758,4856.14298526405,28281.927375536285,20263.987049148087,-3919.180553200508,-3919.180553200508
2019-07-22,23386.49035240683,12169.469889352904,33901.69558638105,20240.700457835195,3145.789894571635,3145.789894571635
2019-07-23,22799.555047084927,11553.752106893005,33638.450738930085,20217.4138665223,2582.1411805626276,2582.1411805626276
2019-07-24,21945.13078677617,10644.525715924776,34277.38005560888,20194.12727520941,1751.0035115667642,1751.0035115667642
2019-07-25,21105.17669281383,9986.14983667245,32781.11079091872,20170.840683896513,934.3360089173174,934.3360089173174
2019-07-26,20431.41808698422,8979.248687735402,31912.638446488687,20147.554092583618,283.8639944006016,283.8639944006016
2019-07-27,15346.31346445941,3829.0890199598753,26599.306507001285,20124.267501270726,-4777.954036811315,-4777.954036811315
2019-07-28,16181.800356765201,4654.603837587602,28170.582927828156,20100.980909957838,-3919.1805531926375,-3919.1805531926375
2019-07-29,23223.484213208063,11446.466110455014,34426.7318881038,20077.694318644943,3145.7898945631196,3145.7898945631196
2019-07-30,22636.54890789161,11657.797931279201,34293.829891029054,20054.40772733205,2582.1411805595612,2582.1411805595612
2019-07-31,21782.124647584875,10487.866445519328,33119.701045002475,20031.12113601916,1751.0035115657156,1751.0035115657156
2019-08-01,20942.1705536287,9987.800949328255,32466.668867946682,20007.834544706264,934.3360089224357,934.3360089224357
2019-08-02,20268.41194778961,9599.052754532117,31675.9495183377,19984.547953393372,283.863994396237,283.863994396237
2019-08-03,15183.307325268794,3492.8317622338027,26668.720246665544,19961.26136208048,-4777.954036811686,-4777.954036811686
2019-08-04,16018.794217566854,4327.25302748859,27015.27833167717,19937.974770767585,-3919.180553200731,-3919.180553200731
2019-08-05,23060.478074018512,11256.267654995208,33770.13152074346,19914.688179454697,3145.7898945638167,3145.7898945638167
2019-08-06,22473.542768700525,11388.779807810184,34249.84255215237,19891.401588141805,2582.1411805587204,2582.1411805587204
2019-08-07,21619.118508393574,10234.637460035172,33518.56251438212,19868.114996828906,1751.0035115646667,1751.0035115646667
2019-08-08,20779.164414434556,8723.350330288486,32278.44617804309,19844.828405516015,934.3360089185396,934.3360089185396
2019-08-09,20105.405808608957,9115.264358999557,30403.335447808633,19821.541814203123,283.8639944058339,283.8639944058339
2019-08-10,15020.301186083241,3065.1028163778733,25507.423000741735,19798.255222890228,-4777.9540368069875,-4777.9540368069875
2019-08-11,15855.788078363445,5025.877437409257,27168.641530749268,19774.968631577336,-3919.180553213892,-3919.180553213892
2019-08-12,22897.471934835816,12018.061990143879,34419.65574875002,19751.682040264444,3145.7898945713714,3145.7898945713714
2019-08-13,22310.536629508322,10647.122913751933,34017.15130211978,19728.395448951553,2582.1411805567677,2582.1411805567677
2019-08-14,21456.112369205697,9971.872421457243,32407.485417444557,19705.10885763866,1751.0035115670373,1751.0035115670373
2019-08-15,20616.158275245743,8773.793739500856,31963.73527738607,19681.822266325766,934.3360089199784,934.3360089199784
2019-08-16,19942.39966941955,8046.51479948719,32106.425393027428,19658.535675012874,283.8639944066754,283.8639944066754
2019-08-17,14857.295046886293,3267.158088270884,26610.805637553676,19635.249083699982,-4777.9540368136895,-4777.9540368136895
2019-08-18,15692.781939175995,4078.4813750334515,26883.34273940228,19611.962492387083,-3919.1805532110875,-3919.1805532110875
2019-08-19,22734.46579563705,11830.897894145883,34022.7592549726,19588.67590107419,3145.7898945628567,3145.7898945628567
2019-08-20,22147.530490321908,10217.986385810733,34380.73788208762,19565.3893097613,2582.141180560608,2582.141180560608
2019-08-21,21293.10623001297,9440.803769575949,32950.44965071663,19542.10271844841,1751.0035115645642,1751.0035115645642
2019-08-22,20453.152136056935,8805.328771004242,31513.81568854935,19518.816127135517,934.3360089214171,934.3360089214171
2019-08-23,19779.393530219728,7790.532190985656,31262.33578913806,19495.529535822625,283.8639943971044,283.8639943971044
2019-08-24,14694.28890769504,3123.1018962794,26562.654311309365,19472.24294450973,-4777.95403681469,-4777.95403681469
2019-08-25,15529.775799982723,3811.7408523249323,26970.7699920433,19448.956353196838,-3919.180553214115,-3919.180553214115
2019-08-26,22571.45965645093,11258.329934998106,33849.60762866618,19425.669761883946,3145.7898945669826,3145.7898945669826
2019-08-27,21984.524351130818,10452.067632830267,33980.57899166465,19402.38317057105,2582.1411805597672,2582.1411805597672
2019-08-28,21130.100090825094,10181.389278316092,33254.08912417302,19379.09657925816,1751.003511566935,1751.003511566935
2019-08-29,20290.145996868123,9016.258587198326,31473.829864507683,19355.809987945267,934.3360089228557,934.3360089228557
